CustomerId,CreditScore,MaleGender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
89752,656,0,46,7,141535.52,1,1,0,50595.15,Yes
91290,556,0,47,2,139914.27,1,1,1,50390.98,No
318157,569,1,41,4,120243.49,1,1,0,163150.03,Yes
182188,765,1,34,9,91835.16,1,0,0,138280.17,No
194296,544,1,37,2,0,2,0,0,135067.02,No
189707,588,0,22,9,67178.19,1,1,1,163534.75,Yes
163243,740,0,31,8,0,2,0,0,86657.48,No
128315,850,1,38,7,115378.94,1,0,1,162087.82,No
243129,766,1,30,4,127786.28,2,1,1,28879.3,No
139861,849,0,41,6,0,2,1,1,169203.51,Yes
58505,612,0,33,0,64900.32,2,1,0,102426.12,No
102994,517,1,53,0,109172.88,1,1,0,54676.1,Yes
209312,645,0,55,7,0,2,1,1,18369.33,No
167762,696,1,43,4,114091.38,1,0,1,159888.1,No
97924,716,0,40,3,0,2,0,1,167636.15,No
271192,590,1,32,9,0,2,1,0,138889.15,No
134305,656,0,45,7,145933.27,1,1,1,199392.14,No
291631,473,0,35,7,131504.73,1,1,0,189560.43,No
367085,742,0,44,8,107926.02,1,0,1,17375.27,Yes
258259,834,0,57,8,112281.6,3,1,0,140225.14,Yes
338295,721,1,41,7,0,2,0,1,61018.85,No
14258,590,1,29,10,0,1,1,1,51907.72,Yes
303402,516,0,31,7,0,1,1,0,47018.75,No
24500,850,1,33,0,124781.67,1,0,1,33700.52,No
80065,748,0,39,9,132865.56,1,1,1,59636.43,Yes
175744,798,0,38,4,129055.13,1,1,0,157147.59,No
50210,612,1,76,6,96166.88,1,1,1,191393.26,No
160562,540,0,40,3,165298.12,1,0,1,199862.75,No
43138,719,0,33,7,0,2,1,0,20016.59,No
279547,598,1,48,6,120682.53,1,1,0,30635.52,Yes
100329,796,1,32,5,102773.15,2,0,1,117832.88,No
208573,579,1,42,0,144386.32,1,1,1,22497.1,Yes
309096,850,0,40,7,104449.8,1,1,1,747.88,No
300604,599,1,35,6,137102.65,1,0,0,76870.81,No
48375,724,0,30,9,142475.87,1,1,1,107848.24,No
339184,508,0,43,9,0,1,1,0,103726.71,No
315980,773,1,37,2,103195.2,2,1,0,178268.36,No
341217,526,1,28,1,112070.44,1,0,1,126281.83,No
79045,542,0,29,7,0,2,0,1,196651.72,No
61287,470,1,35,1,96473.59,1,0,0,5962.3,No
218205,805,1,37,5,0,2,1,0,21928.81,No
296733,548,1,49,9,108437.89,1,0,0,127022.87,Yes
182730,672,1,37,5,153195.59,1,1,1,162763.01,No
359205,773,1,45,8,96877.21,1,1,1,113950.51,No
298942,614,1,44,6,0,2,0,1,104930.46,No
200918,537,0,38,10,0,1,0,0,52337.97,Yes
16044,704,0,40,6,95452.89,1,0,1,179964.55,No
114078,586,1,41,3,63873.56,1,1,0,83753.64,No
92622,677,0,24,0,148298.59,2,0,0,182913.95,No
298103,558,0,31,7,0,2,1,0,166720.28,No
210456,634,0,37,7,143258.85,2,1,0,192721.98,No
85123,655,1,37,9,121342.24,1,1,1,180241.44,No
134566,619,0,28,6,99152.73,2,1,0,48475.12,No
22225,662,0,41,4,0,2,1,0,126551.48,No
293166,705,1,33,7,68423.89,1,1,1,64872.55,No
209223,527,0,35,8,0,1,1,0,98031.53,Yes
248929,630,0,25,7,79656.81,1,1,0,93524.22,No
291582,850,1,35,2,0,2,1,1,56991.66,No
308619,668,0,53,10,110240.04,1,0,0,183980.56,Yes
69175,573,0,32,9,125321.84,2,1,1,130234.63,No
201958,680,1,27,3,0,1,1,0,32454.26,No
251367,758,0,32,2,84378.9,1,1,1,75396.43,No
289608,597,1,45,7,0,2,0,0,167756.45,No
335229,580,1,35,10,136281.41,2,1,1,24799.47,No
61003,622,1,59,5,119380.37,1,1,1,60429.43,No
139162,638,1,62,4,108716.59,2,1,1,74241.09,No
253123,640,0,20,4,0,2,0,1,78310.82,No
146987,644,1,28,0,0,2,1,0,119419.37,No
197466,753,0,31,6,106596.29,1,0,0,91305.77,No
219478,629,0,37,10,99546.25,3,0,1,25136.95,Yes
262663,775,0,30,5,0,1,1,0,193880.6,Yes
187262,701,0,41,2,0,1,1,0,47856.78,No
219616,708,1,19,7,112615.86,1,1,1,4491.77,No
149047,521,0,22,10,0,1,1,1,101311.95,No
16914,636,0,24,9,0,2,0,1,38830.72,No
267966,529,0,31,5,0,2,1,0,26817.23,No
279367,757,1,28,3,75381.15,1,1,1,199727.72,No
263466,767,0,24,5,0,2,1,1,67445.85,No
237792,525,1,33,5,0,2,1,0,161002.29,No
133198,759,1,38,1,0,2,1,0,20778.39,No
164989,520,0,45,1,123086.39,1,1,1,41042.4,Yes
59917,738,0,26,3,0,2,1,0,67484.16,No
346007,548,1,37,4,0,1,1,0,121763.68,No
339909,535,1,48,9,109472.47,1,1,0,157358.43,Yes
73747,615,1,59,4,155766.05,1,1,1,110275.17,No
102163,850,1,38,7,101985.81,2,0,0,43801.27,No
342292,487,0,34,2,96019.5,1,0,0,9085,No
167538,731,1,30,7,0,2,0,1,143086.09,No
85834,726,0,35,9,0,2,0,1,100556.98,No
347473,609,0,35,2,147900.43,1,1,0,140000.29,No
262158,714,1,52,4,100755.66,1,1,1,186775.25,No
362209,694,0,35,7,0,1,1,0,133570.43,Yes
91890,786,0,33,0,83036.05,1,0,1,154990.58,Yes
258438,698,1,27,6,125427.37,2,0,0,27654.44,No
365400,601,0,46,3,98202.76,1,0,0,137763.93,No
79254,769,1,41,1,72509.91,1,1,0,25723.73,No
264781,850,1,44,3,140393.65,2,0,1,186285.52,No
106714,646,0,50,5,142644.64,2,1,1,142208.5,Yes
196335,659,0,44,9,23503.31,1,0,1,169862.01,Yes
261473,487,1,33,8,145729.71,1,1,0,41365.85,No
348196,740,0,40,2,122295.17,2,1,1,30812.84,No
211206,686,1,39,4,0,2,1,0,155023.93,No
127861,612,0,36,5,119799.27,2,1,0,159416.58,No
29306,655,1,37,8,163708.58,2,0,0,76259.23,No
199192,617,1,34,1,61687.33,2,1,0,105965.25,No
156582,674,0,27,4,79144.34,1,0,1,50743.83,No
309107,711,1,32,5,0,2,1,1,147720.27,No
202212,624,0,27,7,104848.68,1,1,1,167387.36,No
237541,597,1,26,5,0,2,0,1,95159.13,No
204014,682,1,46,4,0,1,1,1,4654.28,No
355621,775,1,45,8,0,1,1,0,130376.68,No
257988,727,0,29,1,146652.01,1,1,1,173486.39,No
360168,629,1,31,6,0,2,1,0,93881.75,No
248447,684,1,46,0,0,2,1,1,36376.97,No
61665,549,0,37,1,130622.34,2,1,1,128499.94,No
315515,593,1,69,2,187013.13,2,0,1,105898.69,No
61831,536,1,40,9,0,2,1,1,11959.03,No
137653,707,0,36,6,0,1,0,0,98810.78,No
242851,592,1,41,0,0,2,1,0,65906.07,No
151954,703,1,44,6,98862.54,1,1,0,151516.7,No
361554,723,0,45,4,0,2,1,0,37214.39,No
126774,452,1,52,1,98443.14,2,0,0,92033.98,No
314514,552,1,42,4,0,2,0,0,195692.3,No
109294,633,0,47,0,0,1,1,1,6342.84,Yes
117062,479,0,23,9,123575.51,1,0,1,95148.28,No
88615,768,1,25,6,0,2,1,1,21215.67,No
311691,742,1,31,4,105239.1,1,1,1,19700.24,No
106277,668,1,56,9,110993.79,1,1,0,134396.64,Yes
291476,707,1,44,3,0,2,1,1,135077.01,No
343790,754,1,39,7,157691.98,2,1,0,133600.89,Yes
154226,544,1,47,5,105245.21,1,0,0,99922.08,Yes
85392,718,1,32,8,0,2,1,1,41399.33,No
183744,762,1,31,7,117687.35,1,1,1,159344.43,No
36603,772,1,23,2,0,2,1,0,18364.19,No
125659,691,0,37,7,123067.63,1,1,1,98162.44,Yes
302069,502,1,45,0,0,1,0,0,84663.21,No
64727,563,0,34,6,0,2,0,0,36536.93,No
332529,676,0,41,4,101457.14,1,1,1,79101.67,No
174399,576,1,52,2,100549.43,2,1,1,16644.16,No
113762,629,1,35,4,174588.8,2,0,1,158420.14,No
153498,625,1,52,8,121161.57,1,1,0,48988.28,No
126670,628,1,45,9,0,2,1,1,96862.56,No
233679,471,0,36,5,90063.74,2,1,1,96366.7,No
85223,811,0,45,5,0,2,1,1,146123.19,No
119514,504,1,42,3,134936.97,2,0,0,135178.91,No
104981,687,0,24,3,110495.27,1,1,0,158615.41,No
152490,660,0,37,2,133200.09,1,0,0,71433.88,No
252221,548,0,41,4,82596.8,1,0,1,55672.09,No
92379,609,1,31,9,103837.75,1,1,1,150218.11,No
262721,659,0,42,2,0,1,0,0,162734.31,Yes
92806,526,1,52,8,93590.47,1,0,1,21228.71,Yes
65648,725,1,40,8,104149.66,1,1,0,62027.9,No
361374,519,1,38,1,114141.64,1,1,1,60988.21,Yes
285219,562,0,31,9,117153,1,1,1,108675.01,No
336273,482,1,45,7,156353.46,1,1,0,72643.95,Yes
152095,535,1,37,3,175534.78,2,1,1,9241.52,No
170625,561,0,27,9,135637,1,1,0,153080.4,Yes
205458,661,0,30,7,0,2,1,0,72196.57,No
317776,771,1,27,2,0,2,1,1,199527.34,No
317609,545,1,26,7,0,2,0,1,156598.23,No
23882,850,0,33,2,83415.04,1,0,1,74917.64,No
169480,601,1,43,3,141859.12,2,1,1,111249.62,No
233078,712,1,38,7,132767.66,2,1,1,59115.77,No
31144,589,0,31,10,110635.32,1,1,0,148218.86,No
128343,600,1,37,8,177657.35,1,1,1,77142.32,No
239086,642,1,41,4,157777.58,1,1,0,67484.6,No
19521,575,1,47,9,107915.94,2,1,1,63452.18,Yes
36306,570,0,57,5,86568.75,1,0,1,103660.31,No
194882,532,1,52,9,137755.76,1,1,0,163191.99,Yes
368323,796,1,30,2,137262.71,2,1,0,62905.29,No
33448,833,1,32,6,0,1,1,1,44323.22,Yes
321426,642,0,36,6,0,2,1,1,97938.59,No
13242,655,1,28,10,0,2,0,1,126565.21,No
73729,736,1,50,9,116309.01,1,1,0,185360.4,Yes
260998,617,0,34,0,131244.65,2,1,0,183229.02,No
197812,762,1,28,3,125155.83,2,1,1,106024.02,No
286743,703,1,35,5,140691.08,2,1,0,167810.26,No
251802,507,1,41,3,58820.32,2,1,1,138536.09,No
109086,581,0,26,3,105099.45,1,1,1,184520,Yes
338585,593,1,31,9,0,2,0,1,20492.16,No
303916,648,1,23,9,168372.52,1,1,0,134676.72,No
181290,462,1,34,1,94682.56,2,1,0,138478.2,No
129116,596,1,36,2,0,2,0,1,125557.95,No
216734,627,0,44,5,0,2,1,0,82969.61,Yes
163981,494,1,40,7,0,2,0,1,158071.69,No
318585,627,1,73,0,146329.73,1,0,1,43615.67,No
347061,850,1,37,2,0,2,1,0,119969.99,No
41747,632,0,49,5,167962.7,1,0,0,140201.21,No
182481,490,1,33,1,0,2,1,1,80792.83,No
125507,715,1,40,7,0,1,1,1,141359.11,No
235519,679,1,48,8,0,2,1,0,23344.94,No
58815,619,1,44,3,116967.68,1,1,0,5075.17,Yes
371122,465,0,33,6,0,2,1,1,95500.98,No
240356,736,1,32,7,0,1,0,1,79082.62,No
342591,501,0,34,7,93244.42,1,0,1,199805.63,No
341613,535,0,29,5,0,2,0,1,52709.55,No
117414,759,0,33,2,0,2,1,0,56583.88,No
300498,819,1,35,1,0,2,0,1,3385.04,No
249233,533,1,43,4,80442.06,2,0,1,12537.42,No
82515,632,0,35,2,150561.03,2,0,0,64722.61,No
321341,686,1,60,9,0,3,1,1,75246.21,Yes
235766,687,0,34,9,125474.44,1,1,0,198929.84,No
238277,667,0,33,4,127076.68,2,1,0,69011.66,No
158807,699,0,25,8,0,2,1,1,52404.47,No
156039,497,1,37,8,128650.11,2,1,1,163641.53,No
341431,780,0,33,6,145580.61,1,1,1,154598.56,No
127341,652,0,51,3,0,1,1,0,173989.47,Yes
353711,477,1,47,9,144900.58,1,1,0,61315.37,Yes
276381,652,0,37,4,0,2,1,0,143393.24,No
213718,488,0,31,8,97588.6,1,0,0,124210.53,No
356360,572,1,24,1,0,2,1,1,151460.84,No
211606,755,0,38,1,0,2,1,0,20734.81,No
217785,779,0,24,10,122200.31,2,1,0,43705.56,No
95946,693,0,46,3,151709.33,1,1,0,180736.24,No
160520,530,0,22,7,0,2,1,0,104170.48,No
214063,738,0,33,3,122134.4,2,0,1,27867.59,No
114404,690,1,31,2,137260.45,2,1,0,55387.28,No
39981,611,0,30,9,88594.14,1,1,0,196332.45,No
300554,643,1,34,6,0,2,1,1,116046.22,No
203044,632,1,41,8,127205.32,4,1,0,93874.87,Yes
370458,727,0,31,10,96997.09,2,0,0,76614.04,No
201465,508,0,64,2,0,1,1,1,6076.62,No
200351,550,1,31,5,142200.19,2,1,1,122221.71,No
189915,754,0,39,3,160761.41,1,1,1,24156.03,No
149767,759,1,26,4,0,2,1,0,135394.62,No
120056,794,1,33,8,0,2,0,0,91340.02,No
323362,549,1,29,3,0,2,1,0,146090.38,No
192690,671,1,31,0,116234.61,1,1,0,172096.08,No
230434,756,0,26,5,155143.52,1,0,1,135034.57,Yes
43807,632,0,21,1,0,2,1,0,84008.66,No
340775,579,1,38,8,0,2,0,0,91763.67,No
285877,748,1,34,5,84009.47,1,1,1,137001.1,No
340860,488,0,28,7,139246.22,2,1,0,106799.49,No
170163,710,1,58,7,170113,2,0,1,10494.64,No
311801,619,0,41,8,0,3,1,1,79866.73,Yes
298382,773,1,64,2,145578.28,1,0,1,186172.85,No
360692,657,1,75,7,126273.95,1,0,1,91673.6,No
185194,579,0,26,10,162482.76,1,1,1,18458.2,No
369886,542,1,29,9,0,1,1,0,8342.35,No
166309,709,0,32,2,87814.89,1,1,0,138578.37,No
323610,617,1,61,3,113858.95,1,1,1,38129.22,No
275239,568,1,43,5,87612.64,4,1,1,107155.4,Yes
338924,769,0,73,1,0,1,1,1,29792.11,No
103123,608,1,26,1,106648.98,1,0,1,7063.6,No
26893,503,1,31,4,0,2,1,1,21645.06,No
155373,608,0,38,8,103653.51,2,1,1,137079.86,No
14596,731,1,37,3,116880.53,1,0,0,172718.35,Yes
256289,850,0,40,4,97990.49,2,0,0,106691.02,No
338865,591,0,34,4,150635.3,1,1,1,72274.84,No
298069,579,1,37,4,0,2,1,1,32246.63,No
48224,570,1,39,10,129674.89,2,1,0,80552.36,No
322920,709,0,37,9,0,2,1,0,16733.59,No
116121,611,1,53,3,83568.26,1,0,0,1235.49,No
308111,775,1,48,4,178144.91,2,0,0,50168.41,Yes
345877,699,1,36,6,147137.74,1,1,1,33687.9,No
238518,618,1,37,5,0,1,0,1,178705.45,Yes
176281,704,1,36,3,114370.41,1,0,1,66810.48,No
50513,835,0,47,5,108289.28,2,1,1,45859.55,Yes
292469,714,1,39,3,149887.49,2,1,0,63846.36,No
81384,581,0,43,4,170172.9,1,0,1,100236.02,No
227553,592,1,27,3,0,2,1,1,19645.65,No
347109,551,1,43,7,0,2,1,0,178393.68,No
251364,689,0,28,2,64808.32,2,0,0,78591.15,No
366584,604,0,56,0,62732.65,1,0,1,124954.56,No
40269,514,0,41,7,0,2,1,1,3756.65,No
237309,698,1,29,5,95167.55,1,1,1,152723.23,No
260998,581,0,54,2,152508.99,1,1,0,187597.98,Yes
336578,573,1,31,0,134644.19,1,1,1,70381.49,No
239785,449,0,33,8,0,2,0,0,156792.89,No
247156,850,0,31,3,51293.47,1,0,0,35534.68,No
100772,612,1,41,5,0,3,0,0,151256.22,No
243989,690,1,49,8,116622.73,1,0,1,51011.29,No
354583,599,0,49,2,0,2,1,0,111190.53,No
73750,498,1,33,1,198113.86,1,1,0,69664.35,No
214061,497,0,29,4,85646.81,1,0,0,63233.02,Yes
159685,802,1,51,7,0,1,0,1,40855.79,No
74060,644,1,33,9,141234.98,1,1,0,95673.05,No
350915,714,1,34,10,0,2,1,1,80234.14,No
229674,690,0,40,9,77641.99,1,0,0,189051.59,Yes
182411,522,1,30,3,0,2,1,0,145490.85,No
267808,502,0,40,7,117304.29,1,0,0,196278.32,No
86406,730,0,62,2,0,2,1,1,162889.1,No
154673,590,1,36,6,92340.69,2,1,1,174667.58,No
350603,458,1,35,9,146780.52,2,1,1,3476.38,No
164174,553,1,41,6,144974.55,1,1,1,19344.92,No
230672,479,1,47,1,0,1,1,0,95270.83,No
46134,693,1,31,2,0,2,1,1,107759.31,No
151638,707,1,43,10,0,2,1,0,118368.2,No
296937,636,1,37,1,115137.26,1,1,0,52484.01,No
278896,807,1,33,10,101952.97,2,1,0,178153.65,No
227335,513,0,45,0,164649.52,3,1,0,49915.52,Yes
111616,582,1,31,2,0,2,1,1,33747.03,No
83835,694,1,32,0,91956.49,1,1,1,59961.81,No
131232,777,1,39,8,0,2,1,1,18613.52,No
340322,598,1,32,9,123938.6,2,1,0,198894.42,No
310659,762,1,46,6,123571.77,3,0,1,57014.17,Yes
214328,588,0,34,3,120777.88,1,1,1,131729.52,No
12955,663,1,42,5,90248.79,1,1,1,79169.73,No
250296,777,1,36,7,0,1,1,0,106472.34,No
314418,592,1,71,4,0,2,0,1,17013.54,No
247962,631,1,48,1,106396.48,1,1,1,150661.42,Yes
252744,725,0,47,1,104887.43,1,0,0,86622.56,Yes
323400,850,1,34,2,72079.71,1,1,1,115767.93,No
232654,540,1,37,6,0,2,1,0,141998.89,No
239700,674,1,36,2,0,2,1,1,182787.17,No
290380,553,1,38,3,99844.68,1,0,0,187915.7,No
326399,630,0,28,1,0,2,1,1,133267.78,No
268125,466,1,26,3,156815.71,1,1,1,137476.09,No
58486,613,1,47,6,146034.74,1,1,1,77146.14,No
211288,558,1,27,1,152283.39,1,1,0,183271.15,No
175539,775,0,33,1,118897.1,2,1,1,26362.4,No
309479,698,1,52,8,96781.39,1,1,1,153373.71,No
257696,608,1,33,1,102772.67,2,1,0,70705.58,No
184289,670,0,20,4,0,2,1,0,119759.24,No
79304,591,1,39,8,0,2,0,0,42392.24,No
100877,633,1,40,4,150578,1,0,1,34670.62,Yes
347844,678,0,46,1,0,2,0,0,82106.19,No
316883,590,1,47,3,0,2,1,0,171774.5,No
320936,705,0,48,0,0,2,0,0,149772.61,No
83037,608,1,42,10,163548.07,1,1,0,38866.85,No
239243,682,0,37,8,148580.12,1,1,0,35179.18,No
295370,596,1,32,3,96709.07,2,0,0,41788.37,No
229963,395,0,34,5,106011.59,1,1,1,17376.57,Yes
24132,578,1,37,1,135650.88,1,1,0,199428.19,No
229305,547,1,55,4,111362.76,3,1,0,16922.28,Yes
25754,609,1,37,1,39344.83,1,1,1,178291.89,Yes
163201,774,1,36,9,130809.77,1,1,0,152290.28,No
369002,712,0,27,2,133009.51,1,1,0,126809.15,No
160531,585,0,28,9,135337.49,2,1,1,40385.61,No
213876,666,0,32,10,112536.57,2,1,1,34350.54,No
20090,708,0,35,8,122570.69,1,0,0,199005.88,No
158841,513,1,44,1,63562.02,2,0,1,52629.73,Yes
155939,445,1,37,3,0,2,1,1,180012.39,No
18633,690,1,44,9,100368.63,2,0,0,35342.33,No
67002,850,1,37,6,0,2,1,0,109291.22,No
185632,537,0,33,7,136082,1,1,0,62746.54,No
106034,705,1,48,9,114169.16,1,0,0,173273.2,Yes
149496,670,0,45,5,47884.92,1,1,1,54340.24,No
128797,652,0,36,1,0,2,1,1,19302.78,No
107179,696,1,24,9,0,1,0,0,10883.52,No
69628,747,1,49,6,202904.64,1,1,1,17298.72,Yes
70705,511,0,46,1,0,1,1,1,115779.48,Yes
162735,743,1,43,2,161807.18,2,0,1,93228.86,Yes
180389,532,1,52,3,110791.97,1,1,0,148704.77,Yes
72909,642,0,33,9,0,2,1,1,150475.14,No
113000,554,0,54,6,108755,1,1,0,40914.32,Yes
32806,604,0,34,3,0,2,1,0,38587.7,No
80379,602,0,72,3,0,2,1,1,171260.66,No
324935,757,0,55,9,117294.12,4,1,0,94187.47,Yes
117923,491,1,26,4,102251.14,1,1,1,145900.89,No
24155,850,1,31,4,0,2,0,0,152298.28,No
57656,521,1,22,5,0,2,1,1,99828.45,No
229660,726,1,37,2,132057.92,2,1,0,34743.98,No
171450,596,1,33,8,0,1,1,0,121189.3,Yes
244413,850,0,35,7,114285.2,1,0,1,129660.59,No
174756,637,0,41,9,0,2,1,0,145477.36,No
75158,690,1,32,2,76087.98,1,0,1,151822.66,No
40436,689,1,40,8,160272.27,1,1,0,49656.24,No
213874,633,1,63,4,114552.6,1,1,0,73856.28,Yes
223853,555,0,27,8,102000.17,1,1,1,116757,No
148813,563,1,24,7,0,2,0,0,16319.56,No
81562,494,0,33,1,137853,1,0,1,90273.85,No
96833,534,1,27,9,0,2,1,0,161344.13,No
218810,696,1,42,7,162318.61,1,1,0,121061.89,No
219468,535,0,50,1,140292.58,3,0,0,69531.22,Yes
307373,600,1,34,0,0,2,0,1,3756.23,No
302335,807,0,34,1,0,1,0,0,114448.13,No
42937,714,0,52,2,0,1,0,1,144045.08,Yes
269993,590,1,24,7,126431.54,1,1,0,58781.11,No
144849,614,0,41,3,123475.04,1,1,1,179227.52,No
32354,766,0,45,6,97652.96,1,1,0,127332.33,No
176711,557,1,42,4,0,2,0,1,86642.38,No
45968,788,0,49,4,137455.99,1,1,0,184178.29,Yes
21627,648,0,38,2,0,2,0,1,9551.49,No
130705,726,0,33,7,99046.31,2,1,1,56053.06,No
359933,773,1,33,9,0,2,1,1,1118.31,No
65575,583,1,27,4,105907.42,2,1,1,195732.04,No
314120,565,1,52,5,97720.35,2,1,0,175070.94,Yes
53040,705,1,25,9,0,2,0,1,112331.19,No
88815,685,1,43,4,97392.18,2,1,0,43956.83,No
294528,741,1,29,8,0,2,1,1,115994.52,No
123921,658,0,28,9,152812.58,1,1,0,166682.57,No
211972,575,1,27,3,139301.68,1,1,0,99843.98,No
303248,844,0,41,10,76319.64,1,1,1,141175.18,Yes
92791,559,1,67,9,125919.35,1,1,0,175910.95,Yes
117940,725,1,37,6,124348.38,2,0,1,176984.34,No
23928,450,1,29,7,117199.8,1,1,1,43480.63,No
76085,738,0,57,9,148384.64,1,0,0,155047.11,Yes
244048,642,0,19,3,113905.48,1,1,1,176137.2,No
93147,618,1,32,5,133476.09,1,0,1,154843.4,No
277352,590,1,47,0,117879.32,1,1,1,8214.46,No
248835,735,1,50,2,0,2,0,1,147075.69,No
48773,550,1,34,8,122359.5,1,0,0,116495.55,No
363729,729,0,28,0,0,2,1,1,31165.06,Yes
282547,743,1,59,5,108585.35,1,1,1,192127.22,Yes
154872,555,1,31,8,145875.74,1,1,0,137491.23,No
123689,667,0,36,3,121542.57,2,1,1,186841.71,No
346583,790,0,41,7,109508.68,1,0,0,86776.38,No
195326,727,1,34,2,146407.11,1,1,1,72073.72,No
114372,744,0,39,6,0,1,0,0,10662.58,No
215428,629,1,35,8,112330.83,1,1,1,91001.02,No
101345,619,0,35,4,90413.12,1,1,1,20555.21,No
212761,634,1,34,8,105302.66,1,1,1,123164.97,No
30977,608,0,35,6,0,2,1,1,143463.28,No
41326,507,0,35,1,0,2,0,0,92131.54,No
252220,536,0,35,4,121520.36,1,0,0,77178.42,No
190624,730,0,43,1,103960.38,1,1,1,193650.16,No
20302,583,1,39,8,102945.01,1,0,0,52861.89,No
74043,644,0,24,8,92760.55,1,1,0,35896.75,No
353638,790,1,37,8,0,2,1,1,149418.41,No
163408,807,0,40,1,134590.21,1,1,1,46253.65,No
255064,581,0,37,10,104255.03,1,1,0,86609.37,No
371186,627,0,55,6,0,1,0,0,91943.94,Yes
273182,850,1,41,3,0,2,1,0,128892.36,No
116548,754,0,35,4,0,2,1,0,44830.71,No
363102,551,1,50,1,121399.98,1,0,1,84508.44,Yes
209041,637,1,35,8,147127.81,2,1,1,84760.7,No
68997,699,1,31,8,125927.51,2,1,0,147661.47,No
346419,542,0,25,7,0,2,0,1,82393.08,No
88270,640,1,48,1,111599.32,1,0,1,135995.58,No
217022,553,0,27,3,0,2,0,0,159800.16,No
265507,741,1,38,9,0,2,1,0,14379.01,No
83286,598,1,35,8,114212.6,1,1,1,74322.85,No
110927,660,0,42,5,0,3,1,1,189016.24,Yes
279251,618,1,41,4,115251.64,1,0,0,136435.75,No
58377,647,1,43,9,0,2,1,1,78488.39,No
97894,491,0,68,3,107571.61,1,0,1,113695.99,No
325183,652,0,32,2,0,2,1,0,54628.11,No
59607,650,0,45,9,152367.21,3,1,0,150835.21,Yes
173125,413,1,39,1,130969.77,2,1,1,158891.79,No
74231,416,0,25,0,97738.97,2,1,1,160523.33,No
200195,629,1,34,8,0,2,1,1,180595.02,No
345375,678,0,40,4,113794.22,1,1,0,16618.76,No
99093,527,1,28,6,128396.33,2,1,0,79919.97,No
243096,743,0,48,5,118207.69,2,0,0,186489.14,Yes
32919,683,1,73,9,124730.26,1,1,1,51999.5,No
356967,536,0,41,9,0,1,1,0,121299.14,No
186726,663,1,52,0,136298.65,1,1,0,144593.3,Yes
19577,646,0,38,2,0,2,0,0,178752.73,No
259554,707,1,35,2,0,3,1,1,94148.3,No
190672,602,1,34,5,0,2,1,1,77414.45,No
163666,635,0,47,2,125724.95,2,1,0,63236.97,No
136849,597,1,67,2,0,2,0,1,108645.85,No
65706,503,1,38,1,0,2,1,1,95153.24,No
240983,524,0,64,5,0,1,1,0,136079.64,Yes
105892,700,1,46,5,95872.86,1,1,0,98273.01,Yes
27342,692,1,33,9,0,1,1,0,113505.93,Yes
352929,562,1,37,2,0,1,0,1,52525.15,Yes
208781,679,1,37,7,74260.03,1,1,0,194617.98,No
39110,603,1,35,1,123407.69,1,1,0,152541.89,Yes
209141,720,1,33,3,123783.91,2,1,1,142903.44,No
20671,797,1,24,5,0,2,1,0,182257.61,No
201526,594,1,36,6,153880.15,1,0,0,135431.72,No
188062,529,0,31,7,0,2,1,1,175697.87,No
152560,606,0,32,1,106301.85,2,0,1,59061.25,No
295142,621,0,40,7,0,2,0,1,131283.6,Yes
143979,513,0,43,9,0,2,1,0,152499.8,No
155102,753,1,44,3,138076.47,1,1,0,15523.09,Yes
177402,605,0,30,9,135422.31,1,0,1,186418.85,No
255797,574,0,37,7,0,2,1,0,32262.28,No
312505,726,0,38,5,126875.62,1,1,0,128052.29,No
133254,611,0,28,3,96381.68,2,1,0,181419.29,No
16784,593,0,41,4,119703.1,2,1,1,109783.29,No
324099,466,1,41,2,152102.18,2,1,0,181879.56,No
305852,741,0,36,0,127675.39,2,1,0,74260.16,No
231738,684,0,44,2,133776.86,2,0,1,49865.04,No
235974,550,0,33,9,72788.03,1,1,1,103608.06,No
27068,593,1,26,9,76226.9,1,1,0,167564.82,No
62242,601,1,48,9,163630.76,1,0,1,41816.49,Yes
275275,676,0,30,5,0,2,0,0,179066.58,No
140868,556,0,46,10,0,2,0,0,109184.24,No
118525,719,1,36,3,155423.17,1,1,1,199841.32,No
335950,850,1,55,0,98710.89,1,1,1,83617.17,Yes
235042,649,0,49,2,0,1,1,0,84863.85,Yes
170690,509,1,41,7,126683.8,1,0,1,114775.53,No
343042,684,1,33,4,140700.61,1,1,0,103557.93,No
127616,806,1,30,8,168078.83,1,1,0,85028.36,Yes
33114,729,1,44,4,107726.93,2,1,0,153064.87,No
142988,683,0,33,9,0,2,1,1,38784.42,No
246218,689,0,63,1,0,2,1,1,186526.12,No
312025,672,0,21,1,35741.69,1,1,0,28789.94,No
15504,602,0,53,5,98268.84,1,0,1,45038.29,Yes
288992,739,0,20,4,133800.98,1,0,1,150245.81,No
310927,618,0,21,2,125682.79,1,0,0,57762,No
291205,674,0,42,9,0,2,1,0,4292.72,No
327321,762,1,26,6,130428.78,1,1,0,173365.89,No
257367,790,1,37,6,0,2,1,1,119484.01,No
304775,754,0,27,8,0,2,0,0,121821.16,No
290196,729,1,44,6,0,2,1,0,151733.43,No
158338,606,0,47,0,137138.2,2,0,1,53784.22,No
344980,616,1,23,8,73112.95,1,1,1,62733.05,No
223361,772,1,47,9,152347.01,1,0,1,17671.78,No
289804,652,1,41,8,115144.68,1,1,0,188905.43,No
